,Campaign,Campaign ID,Campaign Start Date,Campaign End Date,Line Item,Line Item ID,Line Item End Date,Line Item Start Date,Cost,Impressions,Clicks
221,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 19,3327668,2017-12-31,2017-11-15,170396.154852,1383762,2284
222,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 20,3327686,2017-12-31,2017-11-15,130411.716297,1961740,3985
223,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 21,3327730,2017-12-31,2017-11-15,114761.360206,1032681,1776
224,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 22,3062649,2017-12-31,2017-08-21,35172.532271,375539,543
225,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 23,2915344,2017-12-31,2017-06-19,45889.587175,881971,1364
226,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 24,2915277,2017-12-31,2017-06-19,69654.984515,1163612,1162
227,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 25,2931917,2017-12-31,2017-06-21,48119.22326,635404,969
228,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 26,3100240,2017-12-31,2017-08-31,29069.219212,551231,475
229,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 27,3100229,2017-12-31,2017-08-31,29080.082871,552493,466
230,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 28,3062656,2017-12-31,2017-08-21,43741.459653,710509,1106
231,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 29,2932002,2017-12-31,2017-06-19,11881.115069,150314,30
232,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 30,2932524,2017-12-31,2017-06-21,16720.899952,174998,221
233,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 31,2932563,2017-11-12,2017-06-21,7947.716658,105173,139
234,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 32,2932553,2017-10-31,2017-10-30,9062.647794,110350,168
235,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 33,2932589,2017-09-23,2017-09-21,9950.877208,113989,189
236,Campaign 30,927270,2017-06-19,2017-12-31,Line Item 34,2932544,2017-09-11,2017-06-21,57886.172147,781403,1156
237,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 1,3416816,2018-04-29,2017-12-14,4187.259212,43363,100
238,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 2,3416649,2018-04-29,2017-12-14,4191.692945,49420,146
239,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 3,3416666,2018-04-29,2017-12-14,4176.348113,62995,186
240,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 4,3416648,2018-04-29,2017-12-14,4180.666116,43859,172
241,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 5,3416664,2018-04-29,2017-12-14,4185.626554,42289,114
242,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 6,3416647,2018-04-29,2017-12-14,4155.741767,52291,139
243,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 7,3416662,2018-04-29,2017-12-14,4174.460658,43452,158
244,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 8,3416646,2018-04-29,2017-12-14,12594.640924,130785,461
245,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 9,3416645,2018-04-29,2017-12-14,2233.525273,29873,84
246,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 10,3416644,2018-04-29,2017-12-14,1481.729709,21708,35
247,Campaign 31,1180441,2017-12-14,2018-04-29,Line Item 11,3416643,2018-04-29,2017-12-14,2207.111143,34989,56
248,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 1,3413533,2018-04-29,2017-12-13,7458.34915,251202,263
249,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 2,3413567,2018-04-29,2017-12-13,7622.166964,256050,210
250,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 3,3413527,2018-04-29,2017-12-13,7459.449879,739357,517
251,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 4,3413578,2018-04-29,2017-12-13,27382.471081,1421268,905
252,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 5,3413604,2018-04-29,2017-12-13,4552.644915,104414,72
253,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 6,3413654,2018-04-29,2017-12-13,12546.200994,512081,457
254,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 7,3413670,2018-04-29,2017-12-13,3728.790478,135742,115
255,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 8,3413739,2018-04-29,2017-12-13,8814.777953,280516,277
256,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 9,3413770,2018-04-29,2017-12-13,12614.256281,519823,440
257,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 10,3413906,2018-04-29,2017-12-13,196.54927,3250,16
258,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 11,3413908,2018-04-29,2017-12-13,69.570048,1154,3
259,Campaign 32,1179487,2017-12-13,2018-04-29,Line Item 12,3413948,2018-04-29,2017-12-13,1197.806885,21226,35
260,Campaign 33,1175744,2017-12-08,2018-04-29,Line Item 1,3403772,2018-04-29,2017-12-08,1195.95062,30808,23
261,Campaign 33,1175744,2017-12-08,2018-04-29,Line Item 2,3403671,2018-04-29,2017-12-08,4658.905049,206173,408
262,Campaign 33,1175744,2017-12-08,2018-04-29,Line Item 3,3403784,2018-04-29,2017-12-08,1305.933117,23620,5
263,Campaign 33,1175744,2017-12-08,2018-04-29,Line Item 4,3403661,2018-04-29,2017-12-08,6391.751232,169402,124
264,Campaign 33,1175744,2017-12-08,2018-04-29,Line Item 5,3403797,2018-04-29,2017-12-08,2446.19557,52150,42
265,Campaign 33,1175744,2017-12-08,2018-04-29,Line Item 6,3403649,2018-04-29,2017-12-08,9290.340598,426186,224
266,Campaign 33,1175744,2017-12-08,2018-04-29,Line Item 7,3403766,2018-04-29,2017-12-08,1849.927467,101520,139
267,Campaign 33,1175744,2017-12-08,2018-04-29,Line Item 8,3403791,2018-04-29,2017-12-08,2442.072184,63070,41
268,Campaign 33,1175744,2017-12-08,2018-04-29,Line Item 9,3403646,2018-04-29,2017-12-08,9309.391141,464793,229
269,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 1,2658475,2017-04-28,2017-03-20,2920.540747,57258,24
270,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 2,2016333,2017-04-28,2016-05-01,0.0,0,1
271,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 3,2033922,2017-04-28,2016-05-11,42961.635215,635800,5449
272,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 4,2033918,2017-04-28,2016-05-11,5385.969776,149498,341
273,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 5,2012982,2017-04-28,2016-05-01,9961.407253,122777,836
274,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 6,2043596,2017-04-28,2016-05-16,20291.639272,256107,1129
275,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 7,2012976,2017-04-28,2016-05-01,125.325838,1127,7
276,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 8,2012978,2017-04-28,2016-05-01,15382.892352,239963,1103
277,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 9,2012979,2017-04-28,2016-05-01,38733.637539,576232,8125
278,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 10,2126686,2017-04-28,2016-05-01,14823.403355,260523,591
279,Campaign 34,587655,2016-05-01,2017-04-30,Line Item 11,2126689,2017-04-28,2016-05-01,2580.764149,59937,104
280,Campaign 35,1121281,2017-10-11,2018-03-31,Line Item 1,3220165,2018-03-31,2017-10-12,70043.844912,1021252,3621
281,Campaign 35,1121281,2017-10-11,2018-03-31,Line Item 2,3220168,2018-03-31,2017-10-12,76668.451845,1368325,2309
282,Campaign 35,1121281,2017-10-11,2018-03-31,Line Item 3,3220162,2018-03-31,2017-10-12,3.119308,41,0
283,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 1,2684049,2017-12-31,2017-04-17,4134.42398,65313,28
284,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 2,2683792,2017-12-31,2017-04-17,4132.451677,65211,18
285,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 3,2684052,2017-12-31,2017-04-17,4130.051864,65212,18
286,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 4,2683752,2017-12-31,2017-04-17,4128.432307,65585,25
287,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 5,2683975,2017-12-31,2017-04-17,4123.334452,65140,18
288,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 6,2683719,2017-12-31,2017-04-17,4135.947239,68728,84
289,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 7,2684059,2017-12-31,2017-04-17,4135.060806,65353,36
290,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 8,2683778,2017-12-31,2017-04-17,4130.386818,65171,38
291,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 9,2683784,2017-12-31,2017-04-17,4108.545451,64767,26
292,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 10,2684054,2017-12-31,2017-04-17,4131.819393,65216,23
293,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 11,2683962,2017-12-31,2017-04-17,4130.317467,65166,25
294,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 12,2683796,2017-12-31,2017-04-17,4125.949368,65065,22
295,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 13,2683971,2017-12-31,2017-04-17,3601.66552,57356,9
296,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 14,2684057,2017-12-31,2017-04-17,4146.987785,65617,18
297,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 15,2683779,2017-12-31,2017-04-17,4130.519693,65084,25
298,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 16,2683790,2017-12-31,2017-04-17,4131.973968,65227,18
299,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 17,2683963,2017-12-31,2017-04-17,4146.115458,65518,141
300,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 18,2683726,2017-12-31,2017-04-17,4134.814878,65214,15
301,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 19,2684055,2017-12-31,2017-04-17,4132.097961,65762,42
302,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 20,2683786,2017-12-31,2017-04-17,4071.292512,64063,25
303,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 21,2684066,2017-12-31,2017-04-17,4121.723798,64942,25
304,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 22,2683753,2017-12-31,2017-04-17,4105.080814,64508,34
305,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 23,2683787,2017-12-31,2017-04-17,4142.700934,65532,25
306,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 24,2683780,2017-12-31,2017-04-17,4144.811022,65408,23
307,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 25,2683976,2017-12-31,2017-04-17,4147.284963,65591,15
308,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 26,2684058,2017-12-31,2017-04-17,4148.623813,65514,28
309,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 27,2683965,2017-12-31,2017-04-17,4071.025412,64860,19
310,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 28,2683783,2017-12-31,2017-04-17,4129.979431,65149,26
311,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 29,2683731,2017-12-31,2017-04-17,2204.092233,34875,18
312,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 30,2684067,2017-12-31,2017-04-17,4148.060256,65481,25
313,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 31,2684133,2017-12-31,2017-04-17,4149.227168,65497,18
314,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 32,2683967,2017-12-31,2017-04-17,4149.259576,65553,27
315,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 33,2684061,2017-12-31,2017-04-17,4150.898532,65504,13
316,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 34,2683754,2017-12-31,2017-04-17,4149.044749,65401,19
317,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 35,2683970,2017-12-31,2017-04-17,4150.31205,65593,35
318,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 36,2683756,2017-12-31,2017-04-17,4149.464022,65393,28
319,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 37,2684122,2017-12-31,2017-04-17,4137.160436,63388,50
320,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 38,2683759,2017-12-31,2017-04-17,4149.741191,65611,25
321,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 39,2683961,2017-12-31,2017-04-17,4147.645239,65501,23
322,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 40,2684072,2017-12-31,2017-04-17,4150.181695,65487,35
323,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 41,2683722,2017-12-31,2017-04-17,4145.77317,65150,74
324,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 42,2684123,2017-12-31,2017-04-17,4150.39039,65504,37
325,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 43,2683964,2017-12-31,2017-04-17,4149.685765,65527,17
326,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 44,2683729,2017-12-31,2017-04-17,4149.2767,65511,28
327,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 45,2683794,2017-12-31,2017-04-17,4148.837669,65445,26
328,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 46,2683777,2017-12-31,2017-04-17,4142.31534,65280,34
329,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 47,2684120,2017-12-31,2017-04-17,4148.32168,65466,20
330,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 48,2683733,2017-12-31,2017-04-17,4125.559148,65010,38
331,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 49,2684074,2017-12-31,2017-04-17,4132.517386,65219,20
332,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 50,2683755,2017-12-31,2017-04-17,4126.746837,65053,26
333,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 51,2683757,2017-12-31,2017-04-17,4091.136809,64418,28
334,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 52,2683793,2017-12-31,2017-04-17,4136.400455,65267,22
335,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 53,2683968,2017-12-31,2017-04-17,4140.305333,65459,15
336,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 54,2683724,2017-12-31,2017-04-17,4149.998771,65299,109
337,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 55,2683973,2017-12-31,2017-04-17,4130.66048,65225,21
338,Campaign 36,866040,2017-04-17,2017-12-31,Line Item 56,2683949,2017-12-31,2017-04-17,4133.036235,65154,15
339,Campaign 37,872114,2017-04-25,2017-05-22,Line Item 1,2715780,2017-05-22,2017-04-25,28558.510427,310695,1679
340,Campaign 37,872114,2017-04-25,2017-05-22,Line Item 2,2715769,2017-05-22,2017-04-25,28447.940455,370906,1313
341,Campaign 37,872114,2017-04-25,2017-05-22,Line Item 3,2715761,2017-05-22,2017-04-25,28566.860461,484987,1376
342,Campaign 37,872114,2017-04-25,2017-05-22,Line Item 4,2715696,2017-05-22,2017-04-25,28278.802133,403463,1125
343,Campaign 37,872114,2017-04-25,2017-05-22,Line Item 5,2715678,2017-05-22,2017-04-25,28140.704468,862286,5328
344,Campaign 37,872114,2017-04-25,2017-05-22,Line Item 6,2781124,2017-05-22,2017-05-04,1960.277034,16700,170
345,Campaign 37,872114,2017-04-25,2017-05-22,Line Item 7,2770242,2017-05-22,2017-04-25,25386.661801,226281,1166
346,Campaign 37,872114,2017-04-25,2017-05-22,Line Item 8,2715675,2017-05-22,2017-04-25,28521.718943,237107,1383
347,Campaign 37,872114,2017-04-25,2017-05-22,Line Item 9,2715747,2017-05-22,2017-04-25,27248.450989,308779,1329
348,Campaign 37,872114,2017-04-25,2017-05-22,Line Item 10,2715712,2017-05-22,2017-04-25,27757.891001,495211,1059
349,Campaign 38,784604,2017-02-28,2017-04-09,Line Item 1,2533600,2017-04-09,2017-02-28,5450.70229,63782,188
350,Campaign 38,784604,2017-02-28,2017-04-09,Line Item 2,2533599,2017-04-09,2017-02-28,23717.020891,390352,1106
351,Campaign 38,784604,2017-02-28,2017-04-09,Line Item 3,2533595,2017-04-09,2017-02-28,25199.577865,226706,821
352,Campaign 38,784604,2017-02-28,2017-04-09,Line Item 4,2533592,2017-04-09,2017-02-28,27881.004709,320266,1004
353,Campaign 38,784604,2017-02-28,2017-04-09,Line Item 5,2533598,2017-04-09,2017-02-28,56667.368305,1027602,3701
354,Campaign 38,784604,2017-02-28,2017-04-09,Line Item 6,2533590,2017-04-09,2017-02-28,60030.273278,935107,3090
355,Campaign 38,784604,2017-02-28,2017-04-09,Line Item 7,2533589,2017-04-09,2017-02-28,61518.865882,942626,2363
356,Campaign 39,838219,2017-03-28,2017-04-23,Line Item 1,2602952,2017-04-23,2017-03-28,36000.605754,2242429,3753
357,Campaign 39,838219,2017-03-28,2017-04-23,Line Item 2,2602963,2017-04-23,2017-03-28,36000.665783,2275347,6006
358,Campaign 39,838219,2017-03-28,2017-04-23,Line Item 3,2603243,2017-04-23,2017-03-28,36000.795612,518295,4020
359,Campaign 39,838219,2017-03-28,2017-04-23,Line Item 4,2602978,2017-04-23,2017-03-28,36000.98722,513138,2156
360,Campaign 39,838219,2017-03-28,2017-04-23,Line Item 5,2603275,2017-04-23,2017-03-28,36000.844804,582228,2805
361,Campaign 39,838219,2017-03-28,2017-04-23,Line Item 6,2603672,2017-04-23,2017-03-28,36000.679887,591732,2387
362,Campaign 39,838219,2017-03-28,2017-04-23,Line Item 7,2603644,2017-04-23,2017-03-28,36000.70684,589984,3508
363,Campaign 40,883870,2017-05-23,2017-06-19,Line Item 1,2778807,2017-06-19,2017-05-23,19899.406485,224518,1404
364,Campaign 40,883870,2017-05-23,2017-06-19,Line Item 2,2778715,2017-06-19,2017-05-23,19899.458776,285410,1053
365,Campaign 40,883870,2017-05-23,2017-06-19,Line Item 3,2778683,2017-06-19,2017-05-23,34872.439673,363587,2380
366,Campaign 40,883870,2017-05-23,2017-06-19,Line Item 4,2778712,2017-06-19,2017-05-23,19899.79839,247718,1103
367,Campaign 40,883870,2017-05-23,2017-06-19,Line Item 5,2778711,2017-06-19,2017-05-23,24874.833441,335246,1935
368,Campaign 40,883870,2017-05-23,2017-06-19,Line Item 6,2778710,2017-06-19,2017-05-23,24874.885523,327983,2136
369,Campaign 41,936350,2017-06-22,2017-07-31,Line Item 1,2931599,2017-07-31,2017-06-22,55244.960904,3437031,7572
370,Campaign 41,936350,2017-06-22,2017-07-31,Line Item 2,2931546,2017-07-31,2017-06-22,55245.09187,1872142,7380
371,Campaign 41,936350,2017-06-22,2017-07-31,Line Item 3,2931558,2017-07-31,2017-06-22,55245.074552,1744113,4625
372,Campaign 41,936350,2017-06-22,2017-07-31,Line Item 4,2931542,2017-07-31,2017-06-22,55247.387654,703873,6623
373,Campaign 41,936350,2017-06-22,2017-07-31,Line Item 5,2931539,2017-07-31,2017-06-22,55244.783426,3600064,10935
374,Campaign 41,936350,2017-06-22,2017-07-31,Line Item 6,2931536,2017-07-31,2017-06-22,55243.965266,951177,2867
375,Campaign 41,936350,2017-06-22,2017-07-31,Line Item 7,2931533,2017-07-31,2017-06-22,55242.454249,910651,6434
376,Campaign 41,936350,2017-06-22,2017-07-31,Line Item 8,2931532,2017-07-31,2017-06-22,55223.553662,906992,1829
377,Campaign 42,943430,2017-08-08,2017-09-11,Line Item 1,2950379,2017-09-11,2017-08-08,15985.128464,443562,793
378,Campaign 42,943430,2017-08-08,2017-09-11,Line Item 2,2950376,2017-09-11,2017-08-08,19907.166559,308695,1077
379,Campaign 42,943430,2017-08-08,2017-09-11,Line Item 3,2950375,2017-09-11,2017-08-08,16038.718929,245485,1117
380,Campaign 42,943430,2017-08-08,2017-09-11,Line Item 4,2950374,2017-09-11,2017-08-08,16046.960632,229136,703
381,Campaign 42,943430,2017-08-08,2017-09-11,Line Item 5,2950372,2017-09-11,2017-08-08,16030.798269,240225,845
382,Campaign 42,943430,2017-08-08,2017-09-11,Line Item 6,2950371,2017-09-11,2017-08-08,19991.789159,308839,3240
383,Campaign 42,943430,2017-08-08,2017-09-11,Line Item 7,2950369,2017-09-11,2017-08-08,20006.817595,302530,2182
384,Campaign 43,1023990,2017-09-12,2017-10-03,Line Item 1,3133944,2017-10-03,2017-09-12,49873.917548,1627511,4295
385,Campaign 43,1023990,2017-09-12,2017-10-03,Line Item 2,3133935,2017-10-03,2017-09-12,14922.80546,204023,498
386,Campaign 43,1023990,2017-09-12,2017-10-03,Line Item 3,3133932,2017-10-03,2017-09-12,39873.211081,577910,2554
387,Campaign 43,1023990,2017-09-12,2017-10-03,Line Item 4,3133931,2017-10-03,2017-09-12,50528.12348,794520,3819
388,Campaign 43,1023990,2017-09-12,2017-10-03,Line Item 5,3133928,2017-10-03,2017-09-12,24872.864577,387212,2347
389,Campaign 44,1142842,2017-11-06,2017-11-26,Line Item 1,3287785,2017-11-26,2017-11-06,73831.31196,1614954,3876
390,Campaign 44,1142842,2017-11-06,2017-11-26,Line Item 2,3289414,2017-11-26,2017-11-06,73819.498578,1103373,3780
391,Campaign 44,1142842,2017-11-06,2017-11-26,Line Item 3,3289479,2017-11-26,2017-11-06,57796.050589,667233,1600
392,Campaign 45,1164083,2017-11-24,2018-01-01,Line Item 1,3365877,2018-01-01,2017-11-28,30538.86127,587306,1163
393,Campaign 45,1164083,2017-11-24,2018-01-01,Line Item 2,3359540,2018-01-01,2017-11-24,32062.685232,698916,1077
394,Campaign 45,1164083,2017-11-24,2018-01-01,Line Item 3,3359494,2018-01-01,2017-11-24,6.417015,161,0
395,Campaign 45,1164083,2017-11-24,2018-01-01,Line Item 4,3359582,2018-01-01,2017-11-24,12780.489726,303081,252
396,Campaign 45,1164083,2017-11-24,2018-01-01,Line Item 5,3359545,2018-01-01,2017-11-24,46725.948685,1052241,2333
397,Campaign 46,742265,2016-11-28,2017-04-30,Line Item 1,2569894,2017-04-30,2017-02-07,37197.582492,433430,514
398,Campaign 46,742265,2016-11-28,2017-04-30,Line Item 2,2409538,2017-04-30,2016-11-28,42255.897973,678501,1482
399,Campaign 46,742265,2016-11-28,2017-04-30,Line Item 3,2421395,2017-04-30,2016-11-28,13348.318034,126273,152
400,Campaign 46,742265,2016-11-28,2017-04-30,Line Item 4,2409542,2017-04-30,2016-11-28,16270.047472,271256,875
401,Campaign 46,742265,2016-11-28,2017-04-30,Line Item 5,2409540,2017-04-30,2016-11-28,37708.142905,862043,3430
402,Campaign 46,742265,2016-11-28,2017-04-30,Line Item 6,2424982,2017-04-30,2016-11-28,319.370382,3616,8
